frequency_hz,ensemble_average_psd_v2_per_hz
1.259011127577432987e+01,1.688278079028229523e-11
1.259344463856908014e+01,1.336523957771033744e-10
1.259677800136383041e+01,5.869039686866694067e-11
1.260011136415858246e+01,7.568952421165642480e-11
1.260344472695333273e+01,6.052673112465621191e-11
1.260677808974808478e+01,5.857140139012215710e-11
1.261011145254283505e+01,1.346477529688790712e-10
1.261344481533758533e+01,9.071589754138530794e-12
1.261677817813233737e+01,1.221543307649055105e-10
1.262011154092708765e+01,2.560304684398812910e-10
1.262344490372183792e+01,1.540134721904702082e-10
1.262677826651658997e+01,7.845565177003040333e-11
1.263011162931134024e+01,1.080286429958150083e-10
1.263344499210609229e+01,5.824898383506419488e-12
1.263677835490084256e+01,6.696456727290985164e-11
1.264011171769559283e+01,1.343649149920112436e-11
1.264344508049034488e+01,5.090493114563933476e-11
1.264677844328509515e+01,4.829069959801079741e-11
1.265011180607984720e+01,6.684173526808343196e-11
1.265344516887459747e+01,3.262264864160069352e-10
1.265677853166934774e+01,1.193111483801392934e-10
1.266011189446409979e+01,2.576834581873745695e-11
1.266344525725885006e+01,7.545646111804629528e-12
1.266677862005360033e+01,4.880518855772628085e-11
1.267011198284835238e+01,4.012461114554009303e-12
1.267344534564310266e+01,6.251970460167395354e-11
1.267677870843785470e+01,1.790602336947637294e-10
1.268011207123260498e+01,1.818414780466557549e-10
1.268344543402735525e+01,3.740080332832581439e-11
1.268677879682210730e+01,1.127241959918899739e-11
1.269011215961685757e+01,1.297938276507764023e-10
1.269344552241160784e+01,1.471009618200503095e-10
1.269677888520635989e+01,4.660302157474847527e-11
1.270011224800111016e+01,1.265918056220774581e-10
1.270344561079586221e+01,1.333561118279491178e-10
1.270677897359061248e+01,1.132999404453786407e-11
1.271011233638536275e+01,2.046254172232350441e-11
1.271344569918011480e+01,3.329341893357281576e-12
1.271677906197486507e+01,6.476375251764160001e-11
1.272011242476961534e+01,2.353428915780537905e-12
1.272344578756436739e+01,6.709264842826095033e-11
1.272677915035911766e+01,9.862270494926745426e-12
1.273011251315386971e+01,3.858590503909067587e-11
1.273344587594861999e+01,2.219640545446485208e-10
1.273677923874337026e+01,4.637985854682282816e-11
1.274011260153812231e+01,2.054363492816480089e-11
1.274344596433287258e+01,5.862478821239281188e-11
1.274677932712762463e+01,4.310969726366803679e-12
1.275011268992237490e+01,1.089791716592552590e-10
1.275344605271712517e+01,1.509018153094305971e-10
1.275677941551187722e+01,6.590399839959344818e-11
1.276011277830662749e+01,2.817948121746627819e-11
1.276344614110137776e+01,2.829745148026168779e-11
1.276677950389612981e+01,1.383518682619772877e-10
1.277011286669088008e+01,5.849070375711720306e-12
1.277344622948563213e+01,1.192279258428089454e-10
1.277677959228038240e+01,1.314155603903211658e-10
1.278011295507513267e+01,1.005651670437986480e-10
1.278344631786988472e+01,7.676552460105579757e-11
1.278677968066463499e+01,1.132135548613540277e-10
1.279011304345938527e+01,6.273045303790128971e-13
1.279344640625413732e+01,3.618249416358267758e-10
1.279677976904888759e+01,4.032007050723046465e-11
1.280011313184363964e+01,1.692727886988203611e-10
1.280344649463838991e+01,1.166667300193734832e-10
1.280677985743314018e+01,5.708419292714798873e-11
1.281011322022789223e+01,6.607264741026980364e-11
1.281344658302264250e+01,1.855054901834147722e-10
1.281677994581739455e+01,1.513785013690192613e-10
1.282011330861214482e+01,3.389646377878691574e-11
1.282344667140689509e+01,1.955783651279936931e-11
1.282678003420164714e+01,1.256910042706568235e-10
1.283011339699639741e+01,1.456230049206454876e-11
1.283344675979114768e+01,3.458707543322164387e-10
1.283678012258589973e+01,2.319270344351757146e-10
1.284011348538065000e+01,4.412021603492721073e-11
1.284344684817540205e+01,1.584689117524520898e-11
1.284678021097015232e+01,7.540459508307011946e-11
1.285011357376490260e+01,7.525961862859986981e-12
1.285344693655965465e+01,1.481838019983650612e-10
1.285678029935440492e+01,1.637733676490651348e-11
1.286011366214915519e+01,4.079966330964824773e-11
1.286344702494390724e+01,6.560036925943576221e-11
1.286678038773865751e+01,1.506726218336034656e-11
1.287011375053340956e+01,8.261500049082073873e-11
1.287344711332815983e+01,3.162302702627092818e-12
1.287678047612291010e+01,1.066476680061207740e-10
1.288011383891766215e+01,8.275926544939249523e-11
1.288344720171241242e+01,1.948951872200550724e-11
1.288678056450716447e+01,5.221416787184397904e-11
1.289011392730191474e+01,8.787262303841160976e-12
1.289344729009666501e+01,4.721574724124123517e-11
1.289678065289141706e+01,1.709855688768096234e-11
1.290011401568616733e+01,1.306461039173740748e-10
1.290344737848091761e+01,2.429406560192497084e-11
1.290678074127566966e+01,1.064480788789496758e-11
1.291011410407041993e+01,5.912723759916431678e-11
1.291344746686517198e+01,1.543065374705908239e-10
1.291678082965992225e+01,2.003113384735515830e-10
1.292011419245467252e+01,2.625968404504507035e-10
1.292344755524942457e+01,5.966369244120634105e-11
1.292678091804417484e+01,2.464311685262760173e-12
1.293011428083892511e+01,8.085627102365315704e-11
1.293344764363367716e+01,6.415198200944148454e-13
1.293678100642842743e+01,8.747276936880102077e-11
1.294011436922317948e+01,1.839944351215421166e-11
1.294344773201792975e+01,4.923614356016177437e-12
1.294678109481268002e+01,1.049294600956157311e-11
1.295011445760743207e+01,6.537793151337274093e-11
1.295344782040218234e+01,4.694585848838591285e-11
1.295678118319693439e+01,1.608254785227080071e-10
1.296011454599168466e+01,2.499193940121037273e-11
1.296344790878643494e+01,2.527503713317560686e-11
1.296678127158118699e+01,8.659496980625205201e-11
1.297011463437593726e+01,1.817756560780848395e-11
1.297344799717068753e+01,6.467874087858254591e-11
1.297678135996543958e+01,8.966785236531277557e-11
1.298011472276018985e+01,6.092157061784147482e-11
1.298344808555494190e+01,4.615685841396579553e-11
1.298678144834969217e+01,4.829892972378264611e-12
1.299011481114444244e+01,2.182599523351687592e-11
1.299344817393919449e+01,1.969930013900219307e-11
1.299678153673394476e+01,5.319499721346966876e-11
1.300011489952869503e+01,8.871497109081860560e-11
1.300344826232344708e+01,5.633603248797862621e-11
1.300678162511819735e+01,1.203372106344475039e-10
1.301011498791294940e+01,3.578164941006998470e-10
1.301344835070769967e+01,3.984554472497110944e-11
1.301678171350244995e+01,1.665323216102873237e-10
1.302011507629720199e+01,5.085959559939680295e-11
1.302344843909195227e+01,2.470389506664191805e-11
1.302678180188670254e+01,3.428673299606954769e-11
1.303011516468145459e+01,2.078804475809640250e-11
1.303344852747620486e+01,5.419723106313363930e-10
1.303678189027095691e+01,1.200838815673016590e-10
1.304011525306570718e+01,3.407825286468337166e-11
1.304344861586045745e+01,1.800651860822529577e-10
1.304678197865520950e+01,1.290356415960337132e-10
1.305011534144995977e+01,3.625677305999908461e-10
1.305344870424471182e+01,1.097363412602363601e-10
1.305678206703946209e+01,4.580513154111715016e-11
1.306011542983421236e+01,1.249854069790949400e-10
1.306344879262896441e+01,5.876236723720677677e-12
1.306678215542371468e+01,1.835177672936004044e-11
1.307011551821846496e+01,6.978259078595687707e-11
1.307344888101321700e+01,9.394534500180934177e-12
1.307678224380796728e+01,8.938370862961224624e-11
1.308011560660271932e+01,5.543491010614393264e-11
1.308344896939746960e+01,1.116747568742429917e-11
1.308678233219221987e+01,5.009058022511227011e-11
1.309011569498697192e+01,7.876059194868364753e-12
1.309344905778172219e+01,5.338423017044388668e-11
1.309678242057647246e+01,1.989459806520050535e-11
1.310011578337122451e+01,1.491224543674890032e-10
1.310344914616597478e+01,1.515127205838051565e-11
1.310678250896072683e+01,4.758997786342862365e-11
1.311011587175547710e+01,6.642511318264200916e-11
1.311344923455022737e+01,2.471613927969395404e-10
1.311678259734497942e+01,1.587137248484441285e-11
1.312011596013972969e+01,8.557321912390616134e-11
1.312344932293448174e+01,8.079806868766957537e-11
1.312678268572923201e+01,3.290748126292573784e-10
1.313011604852398229e+01,1.105845483669299230e-10
1.313344941131873433e+01,2.075149337978808448e-12
1.313678277411348461e+01,3.817577231238367887e-11
1.314011613690823488e+01,2.473090744584070734e-10
1.314344949970298693e+01,1.446327902712384881e-11
1.314678286249773720e+01,1.161053727224303154e-10
1.315011622529248925e+01,9.938741571003254705e-11
1.315344958808723952e+01,2.775491424827281521e-10
1.315678295088198979e+01,8.079417776154639372e-12
1.316011631367674184e+01,1.269376276186717061e-10
1.316344967647149211e+01,5.828247235501091020e-11
1.316678303926624238e+01,5.202834170422221681e-11
1.317011640206099443e+01,1.148393571720240456e-10
1.317344976485574470e+01,1.093038940809093910e-10
1.317678312765049675e+01,5.869626405363163476e-13
1.318011649044524702e+01,1.610577357246889557e-11
1.318344985323999730e+01,4.771915783937968551e-12
1.318678321603474934e+01,1.598644744126898834e-10
1.319011657882949962e+01,1.225531343185991845e-11
1.319344994162425166e+01,1.486001987914495965e-10
1.319678330441900194e+01,9.181138591858675430e-11
1.320011666721375221e+01,1.848895605701500429e-11
1.320345003000850426e+01,8.786649126857519516e-12
1.320678339280325453e+01,8.151061412152565374e-12
1.321011675559800480e+01,9.134583283667639020e-13
1.321345011839275685e+01,2.286247421550796195e-11
1.321678348118750712e+01,4.989351441116699122e-11
1.322011684398225917e+01,2.946946198043898380e-11
1.322345020677700944e+01,1.389118590085889091e-10
1.322678356957175971e+01,1.027751301742972424e-10
1.323011693236651176e+01,1.116730305268707702e-10
1.323345029516126203e+01,8.135421170676383681e-11
1.323678365795601231e+01,6.713530424905392467e-10
1.324011702075076435e+01,1.575107198560858855e-10
1.324345038354551463e+01,2.185784119307535805e-11
1.324678374634026667e+01,4.656833359413753977e-11
1.325011710913501695e+01,9.771949172622417182e-11
1.325345047192976722e+01,1.362438971892971620e-10
1.325678383472451927e+01,2.479037625871081112e-11
1.326011719751926954e+01,1.610491782584907162e-10
1.326345056031401981e+01,4.137370532884140813e-11
1.326678392310877186e+01,2.447713415736562724e-11
1.327011728590352213e+01,7.360548081281705410e-11
1.327345064869827418e+01,5.218067307448187091e-11
1.327678401149302445e+01,7.874487600990334366e-11
1.328011737428777472e+01,2.678382413416854490e-10
1.328345073708252677e+01,3.987665865343591184e-11
1.328678409987727704e+01,1.500705040562922630e-10
1.329011746267202909e+01,3.905453757444620573e-11
1.329345082546677936e+01,2.905835965699237985e-10
1.329678418826152964e+01,1.343249107255330159e-11
1.330011755105628168e+01,9.863406687509479842e-11
1.330345091385103196e+01,2.040737545877198207e-10
1.330678427664578223e+01,5.723965538441915716e-11
1.331011763944053428e+01,2.483709403895518083e-10
1.331345100223528455e+01,1.673233585662719080e-10
1.331678436503003660e+01,1.229545397410827582e-10
1.332011772782478687e+01,4.760489046364554727e-10
1.332345109061953714e+01,1.872851070426380649e-10
1.332678445341428919e+01,1.335462599442784834e-10
1.333011781620903946e+01,2.405460138689718496e-10
1.333345117900378973e+01,1.807255916084173710e-10
1.333678454179854178e+01,7.957860106446239352e-12
1.334011790459329205e+01,3.449627932056286801e-11
1.334345126738804410e+01,6.573837702275316413e-11
1.334678463018279437e+01,3.719319817593139734e-11
1.335011799297754465e+01,1.563881431474547506e-10
1.335345135577229669e+01,6.900335748988289317e-11
1.335678471856704697e+01,1.152817162609304893e-10
1.336011808136179901e+01,1.626497244749187153e-10
1.336345144415654929e+01,1.259324434587829505e-10
1.336678480695129956e+01,1.798849867432069931e-12
1.337011816974605161e+01,2.386735980456659896e-10
1.337345153254080188e+01,1.943810753661279028e-11
1.337678489533555215e+01,2.471153634360303211e-11
1.338011825813030420e+01,3.100001008383222396e-11
1.338345162092505447e+01,1.214475769410847185e-11
1.338678498371980652e+01,1.510430610720741392e-10
1.339011834651455679e+01,2.068054713232026884e-10
1.339345170930930706e+01,1.674737305247135162e-11
1.339678507210405911e+01,2.570483841782195894e-11
1.340011843489880938e+01,1.225953121769091210e-10
1.340345179769355966e+01,6.256250546512706420e-11
1.340678516048831170e+01,2.211574621443679460e-10
1.341011852328306198e+01,1.724302563972648808e-11
1.341345188607781402e+01,1.491069948317241598e-11
1.341678524887256430e+01,4.721911717312293779e-11
1.342011861166731457e+01,5.392127240332856579e-11
1.342345197446206662e+01,3.741701526112630880e-11
1.342678533725681689e+01,4.351099292189581476e-11
1.343011870005156894e+01,9.572468366284676205e-11
1.343345206284631921e+01,1.014849449672103856e-11
1.343678542564106948e+01,8.570906809013321088e-12
1.344011878843582153e+01,2.668753690011542424e-11
1.344345215123057180e+01,7.111899733420268588e-11
1.344678551402532207e+01,8.614661832650296755e-11
1.345011887682007412e+01,5.092536155216394154e-11
1.345345223961482439e+01,8.835931215283976061e-11
1.345678560240957644e+01,2.153388797216817472e-11
1.346011896520432671e+01,4.320184857566151358e-11
1.346345232799907699e+01,1.550525768327076115e-10
1.346678569079382903e+01,1.416856155354400716e-10
1.347011905358857931e+01,1.952809020955395744e-11
1.347345241638332958e+01,1.702116707326590530e-11
1.347678577917808163e+01,1.398337493558716943e-10
1.348011914197283190e+01,2.948099536368959906e-11
1.348345250476758395e+01,1.116341108071846013e-11
1.348678586756233422e+01,5.093409303557131536e-11
1.349011923035708449e+01,1.499677306995390395e-10
1.349345259315183654e+01,1.699289015345241963e-11
1.349678595594658681e+01,1.302282742444773283e-11
1.350011931874133886e+01,2.622279009463085130e-10
1.350345268153608913e+01,1.149751264947841232e-10
1.350678604433083940e+01,3.471756600065987806e-11
1.351011940712559145e+01,2.050465028776701556e-10
1.351345276992034172e+01,4.759571179604282812e-11
1.351678613271509199e+01,2.145948794796459106e-10
1.352011949550984404e+01,3.568336393489253787e-12
1.352345285830459432e+01,1.056132485987945060e-10
1.352678622109934636e+01,1.542724015326523158e-10
1.353011958389409664e+01,1.739057312771130223e-11
1.353345294668884691e+01,1.379421602615492594e-10
1.353678630948359896e+01,4.200162751109436246e-11
1.354011967227834923e+01,1.167649078827249552e-11
1.354345303507309950e+01,1.208274861556663156e-11
1.354678639786785155e+01,3.937866804908117273e-11
1.355011976066260182e+01,2.057596621766684865e-11
1.355345312345735387e+01,6.665561310128792983e-11
1.355678648625210414e+01,2.003173410898014634e-10
1.356011984904685441e+01,1.365936471281612432e-11
1.356345321184160646e+01,3.723747642127949522e-11
1.356678657463635673e+01,5.513336728581348720e-11
1.357011993743110700e+01,6.652526736512568111e-11
1.357345330022585905e+01,1.202113144392677116e-10
1.357678666302060932e+01,8.178634438434242335e-12
1.358012002581536137e+01,5.308823139453675747e-11
1.358345338861011165e+01,4.674539414034115312e-11
1.358678675140486192e+01,7.954796627129461439e-11
1.359012011419961397e+01,6.203499568193538644e-11
1.359345347699436424e+01,6.484975771881828140e-11
1.359678683978911629e+01,6.585348824838370820e-11
1.360012020258386656e+01,6.085870108291504994e-11
1.360345356537861683e+01,1.843064873486986359e-10
1.360678692817336888e+01,1.042559764127731237e-11
1.361012029096811915e+01,3.278528598309290719e-10
1.361345365376286942e+01,1.042531002192035034e-10
1.361678701655762147e+01,6.611697617278160204e-11
1.362012037935237174e+01,1.383950226660896864e-11
1.362345374214712379e+01,4.331328187196356746e-11
1.362678710494187406e+01,6.734381048669530500e-12
1.363012046773662433e+01,5.818374850512561365e-11
1.363345383053137638e+01,1.288121826813318928e-10
1.363678719332612665e+01,1.774836791706705100e-11
1.364012055612087693e+01,7.795150327287249053e-12
1.364345391891562898e+01,1.111420642029599619e-10
1.364678728171037925e+01,2.540898252631342961e-11
1.365012064450513130e+01,5.842349316289852344e-11
1.365345400729988157e+01,4.297240528432638503e-11
1.365678737009463184e+01,1.118740274222144028e-10
1.366012073288938389e+01,1.045140546679081848e-11
1.366345409568413416e+01,6.850855183289409274e-11
1.366678745847888621e+01,8.254896116783290727e-11
1.367012082127363648e+01,6.214915328835257226e-11
1.367345418406838675e+01,3.609701133956521216e-11
1.367678754686313880e+01,4.508595007169926360e-10
1.368012090965788907e+01,1.205839942887918908e-10
1.368345427245263934e+01,9.549364937477474391e-11
1.368678763524739139e+01,4.508204548435187132e-11
1.369012099804214166e+01,1.445808826946322462e-10
1.369345436083689371e+01,5.366804324755648287e-11
1.369678772363164398e+01,3.370360157735980371e-11
1.370012108642639426e+01,5.358340511829690090e-11
1.370345444922114631e+01,1.332869441026105201e-10
1.370678781201589658e+01,8.094195994593324016e-11
1.371012117481064685e+01,2.526342794941207971e-11
1.371345453760539890e+01,2.409077819939141971e-10
1.371678790040014917e+01,8.356777222713107366e-11
1.372012126319490122e+01,1.906188251099286557e-10
1.372345462598965149e+01,5.971184049603415287e-11
1.372678798878440176e+01,2.506544287766924083e-10
1.373012135157915381e+01,2.281959181049405788e-11
1.373345471437390408e+01,5.867943690122316027e-11
1.373678807716865613e+01,6.445286752969576982e-11
1.374012143996340640e+01,4.637864331701461513e-11
1.374345480275815667e+01,2.808957397917672881e-10
1.374678816555290872e+01,3.674407027461921734e-13
1.375012152834765899e+01,1.006275222519340471e-10
1.375345489114240927e+01,2.743908310737867759e-10
1.375678825393716131e+01,2.708837358295040371e-11
1.376012161673191159e+01,2.268046351206437317e-11
1.376345497952666364e+01,2.360646713887838563e-10
1.376678834232141391e+01,2.613979644791843808e-12
1.377012170511616418e+01,1.125207212170371732e-10
1.377345506791091623e+01,3.242261387959756711e-11
1.377678843070566650e+01,1.527873508720406125e-10
1.378012179350041677e+01,9.671243862523594948e-11
1.378345515629516882e+01,8.309789293369278322e-11
1.378678851908991909e+01,3.106356938036100635e-11
1.379012188188467114e+01,1.226850040005280545e-10
1.379345524467942141e+01,4.146667794123404975e-10
1.379678860747417168e+01,7.732382859108829627e-11
1.380012197026892373e+01,6.523140625723232412e-11
1.380345533306367400e+01,2.282160421921870572e-10
1.380678869585842428e+01,1.764707743318048201e-10
1.381012205865317632e+01,1.990914317696364230e-11
1.381345542144792660e+01,4.158203390858983254e-11
1.381678878424267864e+01,5.027504476320364165e-11
1.382012214703742892e+01,3.545858060058431414e-13
1.382345550983217919e+01,2.405809039416834724e-10
1.382678887262693124e+01,6.336677193703049555e-11
1.383012223542168151e+01,4.125902764662151730e-11
1.383345559821643356e+01,4.239734140910688410e-11
1.383678896101118383e+01,1.707769758918719162e-11
1.384012232380593410e+01,1.918351568616277498e-10
1.384345568660068615e+01,1.235678831894880714e-10
1.384678904939543642e+01,4.586659167245728891e-11
1.385012241219018669e+01,1.265107455901090446e-11
1.385345577498493874e+01,3.579520314835826639e-11
1.385678913777968901e+01,7.585527650011992248e-11
1.386012250057444106e+01,2.072840497673127809e-10
1.386345586336919133e+01,1.766516476129245289e-10
1.386678922616394161e+01,4.954931850065248747e-11
1.387012258895869365e+01,7.139427743740777535e-11
1.387345595175344393e+01,5.020283333921649950e-10
1.387678931454819420e+01,5.793497887945785701e-11
1.388012267734294625e+01,7.828439121597227773e-12
1.388345604013769652e+01,1.655518785842300908e-10
1.388678940293244857e+01,2.866589703519314511e-11
1.389012276572719884e+01,1.106210003694874114e-10
1.389345612852194911e+01,1.413995228977753011e-10
1.389678949131670116e+01,6.814501533546122648e-11
1.390012285411145143e+01,1.531584452958596654e-11
1.390345621690620348e+01,4.474883479042880430e-10
1.390678957970095375e+01,2.204407563647143885e-10
1.391012294249570402e+01,4.145850681324499104e-12
1.391345630529045607e+01,3.718505829095656308e-10
1.391678966808520634e+01,2.244399337420706771e-11
1.392012303087995662e+01,1.129845327921371699e-10
1.392345639367470866e+01,7.460999852587742185e-12
1.392678975646945894e+01,2.860121931753038014e-11
1.393012311926421098e+01,4.210541162836614743e-11
1.393345648205896126e+01,8.124093275180973469e-12
1.393678984485371153e+01,8.139418981762421834e-11
1.394012320764846358e+01,9.641139758893861648e-11
1.394345657044321385e+01,1.166863035164320221e-10
1.394678993323796412e+01,1.752750502086790635e-11
1.395012329603271617e+01,2.719907180115504109e-10
1.395345665882746644e+01,6.557216507776597854e-11
1.395679002162221849e+01,2.779620297552337263e-10
1.396012338441696876e+01,1.840744232983490218e-13
1.396345674721171903e+01,2.221659212636758769e-10
1.396679011000647108e+01,1.736779964183075313e-10
1.397012347280122135e+01,1.466279028451969222e-10
1.397345683559597340e+01,1.725565466359733480e-11
1.397679019839072367e+01,1.576426559054625872e-11
1.398012356118547395e+01,1.065903076427204797e-11
1.398345692398022599e+01,3.314682529390951954e-10
1.398679028677497627e+01,1.652623213852290978e-12
1.399012364956972654e+01,1.199359063422107491e-10
1.399345701236447859e+01,4.948274879003207388e-10
1.399679037515922886e+01,8.732894856785948794e-11
1.400012373795398091e+01,6.436438533026194334e-11
1.400345710074873118e+01,7.176848704802113072e-11
1.400679046354348145e+01,4.040323070105549346e-11
1.401012382633823350e+01,1.350474253082715460e-10
1.401345718913298377e+01,2.131830767294188107e-11
1.401679055192773404e+01,5.007021167852679594e-11
1.402012391472248609e+01,1.226348525608179380e-10
1.402345727751723636e+01,3.080066692674511839e-10
1.402679064031198841e+01,7.398072114679230717e-11
1.403012400310673868e+01,1.808077958887538183e-11
1.403345736590148896e+01,9.944243757719178984e-12
1.403679072869624100e+01,9.310831678309386434e-13
1.404012409149099128e+01,8.197820090829950649e-11
1.404345745428574332e+01,1.191756913637931768e-10
1.404679081708049360e+01,7.421811393849642038e-11
1.405012417987524387e+01,1.229967770303938299e-10
1.405345754266999592e+01,7.449657847148760487e-12
1.405679090546474619e+01,2.763089794195508588e-11
1.406012426825949646e+01,5.986942133189928441e-11
1.406345763105424851e+01,3.934078790186652783e-13
1.406679099384899878e+01,3.796333457544101063e-11
1.407012435664375083e+01,1.936930506674818876e-10
1.407345771943850110e+01,8.527121944193797253e-11
1.407679108223325137e+01,3.409506829764905927e-11
1.408012444502800342e+01,3.126393902036597791e-11
1.408345780782275369e+01,1.309582246772919071e-11
1.408679117061750397e+01,2.973218769781525751e-11
1.409012453341225601e+01,1.154422850693325325e-10
1.409345789620700629e+01,4.617852404739093192e-11
1.409679125900175833e+01,6.133556641549747887e-11
1.410012462179650861e+01,4.147668234454453168e-11
1.410345798459125888e+01,1.157404972156279963e-10
1.410679134738601093e+01,1.619955631098792998e-10
1.411012471018076120e+01,1.126892531543251183e-11
1.411345807297551147e+01,2.773934498522660200e-11
1.411679143577026352e+01,1.994101765077952932e-11
1.412012479856501379e+01,1.984677676651135232e-11
1.412345816135976584e+01,2.533434127981936185e-11
1.412679152415451611e+01,4.597790625335575278e-11
1.413012488694926638e+01,1.063819731952832226e-10
1.413345824974401843e+01,4.908789474038529511e-11
1.413679161253876870e+01,3.651427774678232520e-10
1.414012497533352075e+01,7.238620857084711508e-11
1.414345833812827102e+01,9.040817134630584415e-11
1.414679170092302130e+01,1.489916671974818815e-10
1.415012506371777334e+01,3.678129143839341070e-11
1.415345842651252362e+01,2.307396878082549041e-10
1.415679178930727389e+01,2.870574186199894977e-12
1.416012515210202594e+01,2.603977663096542512e-10
1.416345851489677621e+01,1.075833139863639456e-10
1.416679187769152826e+01,3.056509777886495841e-11
1.417012524048627853e+01,1.370586982060371464e-10
1.417345860328102880e+01,2.650945278742663729e-12
1.417679196607578085e+01,8.027602497933826173e-11
1.418012532887053112e+01,7.490700994012435921e-11
1.418345869166528139e+01,2.173430208829489107e-11
1.418679205446003344e+01,6.296461854371236623e-12
1.419012541725478371e+01,1.860082045866153291e-10
1.419345878004953576e+01,5.282999504966472248e-11
1.419679214284428603e+01,1.967893673770480948e-12
1.420012550563903631e+01,1.832240842951640410e-10
1.420345886843378835e+01,1.492427328714034653e-11
1.420679223122853863e+01,5.061821554717806468e-12
1.421012559402329067e+01,8.725230060157624360e-11
1.421345895681804095e+01,3.534467136238543066e-10
1.421679231961279122e+01,5.334794920491948931e-11
1.422012568240754327e+01,1.445047619545427170e-10
1.422345904520229354e+01,1.733636929860885432e-10
1.422679240799704381e+01,1.726296183226725604e-10
1.423012577079179586e+01,6.428555166763724135e-12
1.423345913358654613e+01,9.223000538323714377e-11
1.423679249638129818e+01,3.371453097235166645e-11
1.424012585917604845e+01,7.639783152286698584e-12
1.424345922197079872e+01,3.543542419462459676e-11
1.424679258476555077e+01,1.532593536939306343e-10
1.425012594756030104e+01,1.118916387373460997e-10
1.425345931035505131e+01,3.814736731277631600e-11
1.425679267314980336e+01,1.864062841551474557e-11
1.426012603594455364e+01,1.483331601318589567e-10
1.426345939873930568e+01,9.173586599281739957e-11
1.426679276153405596e+01,2.414841835170259529e-10
1.427012612432880623e+01,7.741876233203404476e-11
1.427345948712355828e+01,2.309447099942661562e-12
1.427679284991830855e+01,2.494448854902401214e-11
1.428012621271306060e+01,9.380789263282486803e-11
1.428345957550781087e+01,2.122333691835119510e-11
1.428679293830256114e+01,3.475396506967148051e-10
1.429012630109731319e+01,5.520829350069455668e-11
1.429345966389206346e+01,7.013979314178589756e-11
1.429679302668681373e+01,3.777781649244450065e-11
1.430012638948156578e+01,2.916852070269021450e-11
1.430345975227631605e+01,1.490031829946103607e-10
1.430679311507106810e+01,4.117573601565834897e-11
1.431012647786581837e+01,1.354710505700880391e-12
1.431345984066056864e+01,5.808568220239246341e-11
1.431679320345532069e+01,3.046955026166907860e-11
1.432012656625007097e+01,4.773886391224842667e-11
1.432345992904482124e+01,1.290259228379992342e-10
1.432679329183957329e+01,1.882484261596323700e-10
1.433012665463432356e+01,9.569815517679460901e-11
1.433346001742907561e+01,6.605638219183801639e-11
1.433679338022382588e+01,5.610540025295970369e-12
1.434012674301857615e+01,2.677512977223519798e-11
1.434346010581332820e+01,7.697443545945946292e-11
1.434679346860807847e+01,1.762017023934714093e-11
1.435012683140282874e+01,2.022244635398086248e-11
1.435346019419758079e+01,1.813622871052152960e-10
1.435679355699233106e+01,1.662025365150461754e-10
1.436012691978708311e+01,2.898521780131222283e-10
1.436346028258183338e+01,2.069624772027746260e-11
1.436679364537658365e+01,2.176699408987160261e-11
1.437012700817133570e+01,9.213872843015592321e-11
1.437346037096608597e+01,6.274115711698481653e-11
1.437679373376083802e+01,6.888229462700633421e-11
1.438012709655558830e+01,7.148533395271256813e-13
1.438346045935033857e+01,2.802310006284698899e-10
1.438679382214509062e+01,5.986817473900699954e-11
1.439012718493984089e+01,1.637094144625132642e-10
1.439346054773459116e+01,1.593691380044038527e-10
1.439679391052934321e+01,1.105093148246280039e-10
1.440012727332409348e+01,2.506623877980697406e-11
1.440346063611884553e+01,4.111638528625296258e-11
1.440679399891359580e+01,1.316424442437214385e-11
1.441012736170834607e+01,1.810473447159818207e-10
1.441346072450309812e+01,1.221191644488312404e-11
1.441679408729784839e+01,1.107555307552504392e-10
1.442012745009259866e+01,1.892181467595817032e-10
1.442346081288735071e+01,6.429247437139150484e-11
1.442679417568210098e+01,1.559140483909920342e-10
1.443012753847685303e+01,2.222943691317502429e-11
1.443346090127160330e+01,6.517363032127388156e-11
1.443679426406635358e+01,1.078175050355757293e-10
1.444012762686110563e+01,3.240203622742689720e-11
1.444346098965585590e+01,5.221088120071571606e-11
1.444679435245060795e+01,5.834046600180608406e-11
1.445012771524535822e+01,7.485386817340836209e-11
1.445346107804010849e+01,3.927810664072453604e-11
1.445679444083486054e+01,1.404105417245716664e-12
1.446012780362961081e+01,1.095414043275298481e-12
1.446346116642436108e+01,1.224637075671286640e-11
1.446679452921911313e+01,2.881417597065218644e-11
1.447012789201386340e+01,3.562697343197374322e-12
1.447346125480861545e+01,1.868947602432037033e-11
1.447679461760336572e+01,1.994028128536603625e-11
1.448012798039811599e+01,7.606970898822041375e-11
1.448346134319286804e+01,8.607354523321895076e-11
1.448679470598761831e+01,1.803777533919949374e-10
1.449012806878236859e+01,6.311252638519721541e-11
1.449346143157712063e+01,1.471861757198405057e-11
1.449679479437187091e+01,2.249160219357550999e-11
1.450012815716662296e+01,7.854657421189628156e-12
1.450346151996137323e+01,1.354633328786981975e-10
1.450679488275612350e+01,5.665861823274653447e-11
1.451012824555087555e+01,5.008287387433811541e-11
1.451346160834562582e+01,5.537223785245690364e-11
1.451679497114037787e+01,4.391817478801450351e-11
1.452012833393512814e+01,2.298600545308847890e-10
1.452346169672987841e+01,1.704323342449206085e-11
1.452679505952463046e+01,3.935411577482934908e-11
