time_s,ensemble_average_voltage_v
9.698914276870824835e+01,2.494275834825304017e+00
9.701914250355783054e+01,2.494358486599392410e+00
9.704914223840741272e+01,2.494307623969183929e+00
9.707914197325700911e+01,2.494320339626736160e+00
9.710914170810659130e+01,2.494322458902994644e+00
9.713914144295617348e+01,2.494341532389322769e+00
9.716914117780575566e+01,2.494290669759114731e+00
9.719914091265533784e+01,2.494407229953341965e+00
9.722914064750493424e+01,2.494322458902994644e+00
9.725914038235451642e+01,2.494292789035373215e+00
9.728914011720409860e+01,2.494322458902994644e+00
9.731913985205368078e+01,2.494328816731770981e+00
9.734913958690326297e+01,2.494394514295789733e+00
9.737913932175285936e+01,2.494405110677083481e+00
9.740913905660244154e+01,2.494316101074218750e+00
9.743913879145202372e+01,2.494275834825304017e+00
9.746913852630160591e+01,2.494305504692925446e+00
9.749913826115118809e+01,2.494339413113064285e+00
9.752913799600078448e+01,2.494352128770616517e+00
9.755913773085036667e+01,2.494318220350477233e+00
9.758913746569994885e+01,2.494299146864149108e+00
9.761913720054953103e+01,2.494297027587890625e+00
9.764913693539911321e+01,2.494419945610894196e+00
9.767913667024870961e+01,2.494324578179253571e+00
9.770913640509829179e+01,2.494345770941840179e+00
9.773913613994787397e+01,2.494239807128906250e+00
9.776913587479745615e+01,2.494347890218099106e+00
9.779913560964703834e+01,2.494411468505859375e+00
9.782913534449663473e+01,2.494322458902994644e+00
9.785913507934621691e+01,2.494318220350477233e+00
9.788913481419579909e+01,2.494362725151909821e+00
9.791913454904538128e+01,2.494360605875650894e+00
9.794913428389496346e+01,2.494337293836805358e+00
9.797913401874455985e+01,2.494305504692925446e+00
9.800913375359414204e+01,2.494337293836805358e+00
9.803913348844372422e+01,2.494299146864149108e+00
9.806913322329330640e+01,2.494297027587890625e+00
9.809913295814288858e+01,2.494307623969183929e+00
9.812913269299248498e+01,2.494341532389322769e+00
9.815913242784206716e+01,2.494352128770616517e+00
9.818913216269164934e+01,2.494305504692925446e+00
9.821913189754123152e+01,2.494324578179253571e+00
9.824913163239081371e+01,2.494428422715929017e+00
9.827913136724041010e+01,2.494320339626736160e+00
9.830913110208999228e+01,2.494354248046875000e+00
9.833913083693957446e+01,2.494364844428168304e+00
9.836913057178915665e+01,2.494362725151909821e+00
9.839913030663873883e+01,2.494297027587890625e+00
9.842913004148833522e+01,2.494286431206597321e+00
9.845912977633791741e+01,2.494303385416666519e+00
9.848912951118749959e+01,2.494373321533203125e+00
9.851912924603708177e+01,2.494330936008029465e+00
9.854912898088666395e+01,2.494303385416666519e+00
9.857912871573626035e+01,2.494352128770616517e+00
9.860912845058584253e+01,2.494337293836805358e+00
9.863912818543542471e+01,2.494311862521701340e+00
9.866912792028500689e+01,2.494350009494357590e+00
9.869912765513458908e+01,2.494392395019531250e+00
9.872912738998418547e+01,2.494309743245442856e+00
9.875912712483376765e+01,2.494333055284288392e+00
9.878912685968334983e+01,2.494392395019531250e+00
9.881912659453293202e+01,2.494333055284288392e+00
9.884912632938251420e+01,2.494375440809461608e+00
9.887912606423209638e+01,2.494324578179253571e+00
9.890912579908169278e+01,2.494343651665581696e+00
9.893912553393127496e+01,2.494390275743272767e+00
9.896912526878085714e+01,2.494371202256944642e+00
9.899912500363043932e+01,2.494360605875650894e+00
9.902912473848002151e+01,2.494383917914496429e+00
9.905912447332961790e+01,2.494316101074218750e+00
9.908912420817920008e+01,2.494269476996527679e+00
9.911912394302878226e+01,2.494280073377820983e+00
9.914912367787836445e+01,2.494328816731770981e+00
9.917912341272794663e+01,2.494263119167751785e+00
9.920912314757754302e+01,2.494369082980685715e+00
9.923912288242712521e+01,2.494347890218099106e+00
9.926912261727670739e+01,2.494318220350477233e+00
9.929912235212628957e+01,2.494326697455512054e+00
9.932912208697587175e+01,2.494284311930338394e+00
9.935912182182546815e+01,2.494280073377820983e+00
9.938912155667505033e+01,2.494358486599392410e+00
9.941912129152463251e+01,2.494320339626736160e+00
9.944912102637421469e+01,2.494356367323133483e+00
9.947912076122379688e+01,2.494309743245442856e+00
9.950912049607339327e+01,2.494373321533203125e+00
9.953912023092297545e+01,2.494322458902994644e+00
9.956911996577255763e+01,2.494335174560546875e+00
9.959911970062213982e+01,2.494341532389322769e+00
9.962911943547172200e+01,2.494358486599392410e+00
9.965911917032131839e+01,2.494354248046875000e+00
9.968911890517090058e+01,2.494305504692925446e+00
9.971911864002048276e+01,2.494333055284288392e+00
9.974911837487006494e+01,2.494339413113064285e+00
9.977911810971964712e+01,2.494326697455512054e+00
9.980911784456924352e+01,2.494402991400824554e+00
9.983911757941882570e+01,2.494313981797960267e+00
9.986911731426840788e+01,2.494326697455512054e+00
9.989911704911799006e+01,2.494383917914496429e+00
9.992911678396757225e+01,2.494282192654079910e+00
9.995911651881716864e+01,2.494379679361979019e+00
9.998911625366675082e+01,2.494299146864149108e+00
1.000191159885163330e+02,2.494364844428168304e+00
1.000491157233659152e+02,2.494347890218099106e+00
1.000791154582154974e+02,2.494375440809461608e+00
1.001091151930650938e+02,2.494337293836805358e+00
1.001391149279146759e+02,2.494392395019531250e+00
1.001691146627642581e+02,2.494356367323133483e+00
1.001991143976138403e+02,2.494364844428168304e+00
1.002291141324634225e+02,2.494330936008029465e+00
1.002591138673130189e+02,2.494347890218099106e+00
1.002891136021626011e+02,2.494347890218099106e+00
1.003191133370121833e+02,2.494388156467013840e+00
1.003491130718617654e+02,2.494299146864149108e+00
1.003791128067113476e+02,2.494307623969183929e+00
1.004091125415609440e+02,2.494311862521701340e+00
1.004391122764105262e+02,2.494333055284288392e+00
1.004691120112601084e+02,2.494273715549045090e+00
1.004991117461096906e+02,2.494362725151909821e+00
1.005291114809592727e+02,2.494324578179253571e+00
1.005591112158088691e+02,2.494364844428168304e+00
1.005891109506584513e+02,2.494328816731770981e+00
1.006191106855080335e+02,2.494309743245442856e+00
1.006491104203576157e+02,2.494324578179253571e+00
1.006791101552071979e+02,2.494362725151909821e+00
1.007091098900567943e+02,2.494303385416666519e+00
1.007391096249063764e+02,2.494282192654079910e+00
1.007691093597559586e+02,2.494292789035373215e+00
1.007991090946055408e+02,2.494356367323133483e+00
1.008291088294551230e+02,2.494345770941840179e+00
1.008591085643047194e+02,2.494282192654079910e+00
1.008891082991543016e+02,2.494369082980685715e+00
1.009191080340038837e+02,2.494343651665581696e+00
1.009491077688534659e+02,2.494316101074218750e+00
1.009791075037030481e+02,2.494366963704427231e+00
1.010091072385526303e+02,2.494305504692925446e+00
1.010391069734022267e+02,2.494313981797960267e+00
1.010691067082518089e+02,2.494337293836805358e+00
1.010991064431013911e+02,2.494337293836805358e+00
1.011291061779509732e+02,2.494307623969183929e+00
1.011591059128005554e+02,2.494392395019531250e+00
1.011891056476501518e+02,2.494324578179253571e+00
1.012191053824997340e+02,2.494330936008029465e+00
1.012491051173493162e+02,2.494305504692925446e+00
1.012791048521988984e+02,2.494288550482855804e+00
1.013091045870484805e+02,2.494284311930338394e+00
1.013391043218980769e+02,2.494400872124566071e+00
1.013691040567476591e+02,2.494356367323133483e+00
1.013991037915972413e+02,2.494307623969183929e+00
1.014291035264468235e+02,2.494377560085720535e+00
1.014591032612964057e+02,2.494294908311632142e+00
1.014891029961460021e+02,2.494313981797960267e+00
1.015191027309955842e+02,2.494320339626736160e+00
1.015491024658451664e+02,2.494316101074218750e+00
1.015791022006947486e+02,2.494309743245442856e+00
1.016091019355443308e+02,2.494290669759114731e+00
1.016391016703939272e+02,2.494362725151909821e+00
1.016691014052435094e+02,2.494407229953341965e+00
1.016991011400930915e+02,2.494292789035373215e+00
1.017291008749426737e+02,2.494305504692925446e+00
1.017591006097922559e+02,2.494402991400824554e+00
1.017891003446418523e+02,2.494294908311632142e+00
1.018191000794914345e+02,2.494333055284288392e+00
1.018490998143410167e+02,2.494354248046875000e+00
1.018790995491905989e+02,2.494386037190755356e+00
1.019090992840401810e+02,2.494383917914496429e+00
1.019390990188897774e+02,2.494313981797960267e+00
1.019690987537393596e+02,2.494335174560546875e+00
1.019990984885889418e+02,2.494282192654079910e+00
1.020290982234385240e+02,2.494360605875650894e+00
1.020590979582881062e+02,2.494294908311632142e+00
1.020890976931377025e+02,2.494364844428168304e+00
1.021190974279872847e+02,2.494299146864149108e+00
1.021490971628368669e+02,2.494299146864149108e+00
1.021790968976864491e+02,2.494337293836805358e+00
1.022090966325360313e+02,2.494301266140408035e+00
1.022390963673856277e+02,2.494396633572048660e+00
1.022690961022352099e+02,2.494371202256944642e+00
1.022990958370847920e+02,2.494345770941840179e+00
1.023290955719343742e+02,2.494301266140408035e+00
1.023590953067839564e+02,2.494339413113064285e+00
1.023890950416335528e+02,2.494318220350477233e+00
1.024190947764831350e+02,2.494366963704427231e+00
1.024490945113327172e+02,2.494371202256944642e+00
1.024790942461822993e+02,2.494254642062716965e+00
1.025090939810318815e+02,2.494352128770616517e+00
1.025390937158814779e+02,2.494402991400824554e+00
1.025690934507310601e+02,2.494335174560546875e+00
1.025990931855806423e+02,2.494345770941840179e+00
1.026290929204302245e+02,2.494339413113064285e+00
1.026590926552798066e+02,2.494328816731770981e+00
1.026890923901294030e+02,2.494318220350477233e+00
1.027190921249789852e+02,2.494301266140408035e+00
1.027490918598285674e+02,2.494337293836805358e+00
1.027790915946781496e+02,2.494350009494357590e+00
1.028090913295277318e+02,2.494358486599392410e+00
1.028390910643773282e+02,2.494333055284288392e+00
1.028690907992269103e+02,2.494337293836805358e+00
1.028990905340764925e+02,2.494360605875650894e+00
1.029290902689260747e+02,2.494369082980685715e+00
1.029590900037756569e+02,2.494405110677083481e+00
1.029890897386252391e+02,2.494248284233941071e+00
1.030190894734748355e+02,2.494290669759114731e+00
1.030490892083244177e+02,2.494350009494357590e+00
1.030790889431739998e+02,2.494405110677083481e+00
1.031090886780235820e+02,2.494297027587890625e+00
1.031390884128731642e+02,2.494330936008029465e+00
1.031690881477227606e+02,2.494333055284288392e+00
1.031990878825723428e+02,2.494311862521701340e+00
1.032290876174219250e+02,2.494337293836805358e+00
1.032590873522715071e+02,2.494311862521701340e+00
1.032890870871210893e+02,2.494316101074218750e+00
1.033190868219706857e+02,2.494303385416666519e+00
1.033490865568202679e+02,2.494343651665581696e+00
1.033790862916698501e+02,2.494324578179253571e+00
1.034090860265194323e+02,2.494326697455512054e+00
1.034390857613690144e+02,2.494282192654079910e+00
1.034690854962186108e+02,2.494311862521701340e+00
1.034990852310681930e+02,2.494337293836805358e+00
1.035290849659177752e+02,2.494316101074218750e+00
1.035590847007673574e+02,2.494297027587890625e+00
1.035890844356169396e+02,2.494269476996527679e+00
1.036190841704665360e+02,2.494373321533203125e+00
1.036490839053161181e+02,2.494333055284288392e+00
1.036790836401657003e+02,2.494326697455512054e+00
1.037090833750152825e+02,2.494269476996527679e+00
1.037390831098648647e+02,2.494330936008029465e+00
1.037690828447144611e+02,2.494280073377820983e+00
1.037990825795640433e+02,2.494303385416666519e+00
1.038290823144136255e+02,2.494335174560546875e+00
1.038590820492632076e+02,2.494343651665581696e+00
1.038890817841127898e+02,2.494297027587890625e+00
1.039190815189623862e+02,2.494322458902994644e+00
1.039490812538119684e+02,2.494316101074218750e+00
1.039790809886615506e+02,2.494265238444010269e+00
1.040090807235111328e+02,2.494324578179253571e+00
1.040390804583607149e+02,2.494415707058376785e+00
1.040690801932103113e+02,2.494328816731770981e+00
1.040990799280598935e+02,2.494318220350477233e+00
1.041290796629094757e+02,2.494254642062716965e+00
1.041590793977590579e+02,2.494345770941840179e+00
1.041890791326086401e+02,2.494297027587890625e+00
1.042190788674582365e+02,2.494320339626736160e+00
1.042490786023078186e+02,2.494311862521701340e+00
1.042790783371574008e+02,2.494307623969183929e+00
1.043090780720069830e+02,2.494292789035373215e+00
1.043390778068565652e+02,2.494326697455512054e+00
1.043690775417061616e+02,2.494316101074218750e+00
1.043990772765557438e+02,2.494347890218099106e+00
1.044290770114053259e+02,2.494303385416666519e+00
1.044590767462549081e+02,2.494337293836805358e+00
1.044890764811044903e+02,2.494239807128906250e+00
1.045190762159540867e+02,2.494343651665581696e+00
1.045490759508036689e+02,2.494271596272786606e+00
1.045790756856532511e+02,2.494324578179253571e+00
1.046090754205028333e+02,2.494311862521701340e+00
1.046390751553524154e+02,2.494316101074218750e+00
1.046690748902020118e+02,2.494267357720269196e+00
1.046990746250515940e+02,2.494373321533203125e+00
1.047290743599011762e+02,2.494328816731770981e+00
1.047590740947507584e+02,2.494239807128906250e+00
1.047890738296003406e+02,2.494307623969183929e+00
1.048190735644499370e+02,2.494309743245442856e+00
1.048490732992995191e+02,2.494337293836805358e+00
1.048790730341491013e+02,2.494383917914496429e+00
1.049090727689986835e+02,2.494301266140408035e+00
1.049390725038482657e+02,2.494311862521701340e+00
1.049690722386978479e+02,2.494280073377820983e+00
1.049990719735474443e+02,2.494286431206597321e+00
1.050290717083970264e+02,2.494377560085720535e+00
1.050590714432466086e+02,2.494294908311632142e+00
1.050890711780961908e+02,2.494364844428168304e+00
1.051190709129457730e+02,2.494386037190755356e+00
1.051490706477953694e+02,2.494337293836805358e+00
1.051790703826449516e+02,2.494313981797960267e+00
1.052090701174945337e+02,2.494305504692925446e+00
1.052390698523441159e+02,2.494345770941840179e+00
1.052690695871936981e+02,2.494320339626736160e+00
1.052990693220432945e+02,2.494322458902994644e+00
1.053290690568928767e+02,2.494337293836805358e+00
1.053590687917424589e+02,2.494320339626736160e+00
1.053890685265920411e+02,2.494320339626736160e+00
1.054190682614416232e+02,2.494222852918836608e+00
1.054490679962912196e+02,2.494396633572048660e+00
1.054790677311408018e+02,2.494345770941840179e+00
1.055090674659903840e+02,2.494303385416666519e+00
1.055390672008399662e+02,2.494299146864149108e+00
1.055690669356895484e+02,2.494284311930338394e+00
1.055990666705391448e+02,2.494330936008029465e+00
1.056290664053887269e+02,2.494335174560546875e+00
1.056590661402383091e+02,2.494313981797960267e+00
1.056890658750878913e+02,2.494301266140408035e+00
1.057190656099374735e+02,2.494358486599392410e+00
1.057490653447870699e+02,2.494309743245442856e+00
1.057790650796366521e+02,2.494244045681423660e+00
1.058090648144862342e+02,2.494307623969183929e+00
1.058390645493358164e+02,2.494322458902994644e+00
1.058690642841853986e+02,2.494356367323133483e+00
1.058990640190349950e+02,2.494282192654079910e+00
1.059290637538845772e+02,2.494307623969183929e+00
1.059590634887341594e+02,2.494347890218099106e+00
1.059890632235837415e+02,2.494299146864149108e+00
1.060190629584333237e+02,2.494263119167751785e+00
1.060490626932829201e+02,2.494309743245442856e+00
1.060790624281325023e+02,2.494326697455512054e+00
1.061090621629820845e+02,2.494282192654079910e+00
1.061390618978316667e+02,2.494322458902994644e+00
1.061690616326812489e+02,2.494333055284288392e+00
1.061990613675308452e+02,2.494356367323133483e+00
1.062290611023804274e+02,2.494343651665581696e+00
1.062590608372300096e+02,2.494335174560546875e+00
1.062890605720795918e+02,2.494290669759114731e+00
1.063190603069291740e+02,2.494275834825304017e+00
1.063490600417787704e+02,2.494254642062716965e+00
1.063790597766283526e+02,2.494358486599392410e+00
1.064090595114779347e+02,2.494339413113064285e+00
1.064390592463275169e+02,2.494256761338975892e+00
1.064690589811770991e+02,2.494337293836805358e+00
1.064990587160266955e+02,2.494316101074218750e+00
1.065290584508762777e+02,2.494284311930338394e+00
1.065590581857258599e+02,2.494267357720269196e+00
1.065890579205754420e+02,2.494326697455512054e+00
1.066190576554250242e+02,2.494307623969183929e+00
1.066490573902746206e+02,2.494288550482855804e+00
1.066790571251242028e+02,2.494326697455512054e+00
1.067090568599737850e+02,2.494322458902994644e+00
1.067390565948233672e+02,2.494277954101562500e+00
1.067690563296729493e+02,2.494339413113064285e+00
1.067990560645225457e+02,2.494313981797960267e+00
1.068290557993721279e+02,2.494322458902994644e+00
1.068590555342217101e+02,2.494377560085720535e+00
1.068890552690712923e+02,2.494350009494357590e+00
1.069190550039208745e+02,2.494330936008029465e+00
1.069490547387704709e+02,2.494362725151909821e+00
1.069790544736200530e+02,2.494341532389322769e+00
1.070090542084696352e+02,2.494326697455512054e+00
1.070390539433192174e+02,2.494333055284288392e+00
1.070690536781687996e+02,2.494292789035373215e+00
1.070990534130183818e+02,2.494333055284288392e+00
1.071290531478679782e+02,2.494364844428168304e+00
1.071590528827175604e+02,2.494335174560546875e+00
1.071890526175671425e+02,2.494339413113064285e+00
1.072190523524167247e+02,2.494347890218099106e+00
1.072490520872663069e+02,2.494352128770616517e+00
1.072790518221159033e+02,2.494267357720269196e+00
1.073090515569654855e+02,2.494377560085720535e+00
1.073390512918150677e+02,2.494413587782117858e+00
1.073690510266646498e+02,2.494290669759114731e+00
1.073990507615142320e+02,2.494362725151909821e+00
1.074290504963638284e+02,2.494288550482855804e+00
1.074590502312134106e+02,2.494307623969183929e+00
1.074890499660629928e+02,2.494337293836805358e+00
1.075190497009125750e+02,2.494330936008029465e+00
1.075490494357621571e+02,2.494343651665581696e+00
1.075790491706117535e+02,2.494267357720269196e+00
1.076090489054613357e+02,2.494383917914496429e+00
1.076390486403109179e+02,2.494313981797960267e+00
1.076690483751605001e+02,2.494273715549045090e+00
1.076990481100100823e+02,2.494305504692925446e+00
1.077290478448596787e+02,2.494263119167751785e+00
1.077590475797092608e+02,2.494381798638237946e+00
1.077890473145588430e+02,2.494422064887152679e+00
1.078190470494084252e+02,2.494343651665581696e+00
1.078490467842580074e+02,2.494347890218099106e+00
1.078790465191076038e+02,2.494335174560546875e+00
1.079090462539571860e+02,2.494290669759114731e+00
1.079390459888067682e+02,2.494294908311632142e+00
1.079690457236563503e+02,2.494350009494357590e+00
1.079990454585059325e+02,2.494299146864149108e+00
1.080290451933555289e+02,2.494307623969183929e+00
1.080590449282051111e+02,2.494352128770616517e+00
1.080890446630546933e+02,2.494292789035373215e+00
1.081190443979042755e+02,2.494318220350477233e+00
1.081490441327538576e+02,2.494328816731770981e+00
1.081790438676034540e+02,2.494288550482855804e+00
1.082090436024530362e+02,2.494301266140408035e+00
1.082390433373026184e+02,2.494347890218099106e+00
1.082690430721522006e+02,2.494231330023871429e+00
1.082990428070017828e+02,2.494292789035373215e+00
1.083290425418513792e+02,2.494301266140408035e+00
1.083590422767009613e+02,2.494345770941840179e+00
1.083890420115505435e+02,2.494288550482855804e+00
1.084190417464001257e+02,2.494292789035373215e+00
1.084490414812497079e+02,2.494290669759114731e+00
1.084790412160993043e+02,2.494373321533203125e+00
